,index.svix2,box_12m,SimpleReturn,ExcessReturns,LowerBound,ExcessReturns_LowerBound
2005-11-25,0.0143900960803259,1.0474780473226437,1.1046323674354426,0.05715432011279886,0.015073309743005003,0.04208101036979386
2005-11-28,0.0151868793686339,1.047335338775357,1.098961398374501,0.051626059599144014,0.015905755448488667,0.035720304150655344
2005-11-29,0.015334169054496,1.0478715875191253,1.1027769825365015,0.054905395017376124,0.016068240070421368,0.038837154946954756
2005-11-30,0.0157045512249052,1.0480119646396655,1.1200499407753626,0.07203797613569707,0.016458557582997163,0.055579418552699905
2005-12-01,0.014732744332734,1.048246003237072,1.1075063059928678,0.05926030275579586,0.01544354036350204,0.04381676239229382
2005-12-02,0.0144760150252224,1.0485927153092165,1.1040487558099092,0.05545604050069275,0.015179443902154973,0.04027659659853777
2005-12-05,0.0148779023123695,1.0485468376223201,1.1164972387072236,0.06795040108490347,0.015600177420088844,0.05235022366481462
2005-12-06,0.0146441809868855,1.0483825677535037,1.1195378649996044,0.0711552972461007,0.015352704065678058,0.05580259318042265
2005-12-07,0.0151512103590631,1.0483000169989172,1.1236946960719598,0.07539467907304265,0.01588301407696002,0.059511664996082625
2005-12-08,0.0153006636013227,1.0480754386510822,1.1205965728118232,0.07252113416074102,0.016036249715608936,0.05648488444513208
2005-12-09,0.0150986223232327,1.0483563003631737,1.119480375108189,0.07112407474501525,0.01582873583936506,0.05529533890565019
2005-12-12,0.0151024683639273,1.0486142473233926,1.1210777274422221,0.07246348011882953,0.015836663496164975,0.056626816622664555
2005-12-13,0.0147386169808783,1.0487572582295308,1.113718311859432,0.06496105362990123,0.015457231534961131,0.0495038220949401
2005-12-14,0.0147431486454055,1.04824740087593,1.1103681820324653,0.06212078115653541,0.015454467248273802,0.046666313908261606
2005-12-15,0.0148177471884221,1.048113708353632,1.1216029080837804,0.07348919973014834,0.015530683955103692,0.05795851577504464
2005-12-16,0.0150372071631922,1.0482902899384499,1.1260691853675473,0.07777889542909744,0.015763358256967286,0.06201553717213015
2005-12-19,0.015381335005123,1.048714055075914,1.1290240650200012,0.08031000994408721,0.016130622205703646,0.06417938773838357
2005-12-20,0.0152076224296641,1.0487533420488073,1.131730204347343,0.08297686229853563,0.015949044847726628,0.06702781745080899
2005-12-21,0.0150060940548326,1.0491349974462947,1.1272806461830853,0.07814564873679064,0.015743418447895657,0.06240223028889498
2005-12-22,0.0144288319822701,1.0489508201378388,1.118427278175567,0.06947645803772828,0.0151351351414333,0.05434132289629498
2005-12-23,0.0144552236661553,1.0487333463075068,1.11201582772374,0.06328248141623316,0.015159675087030516,0.04812280632920264
2005-12-27,0.0151951610642451,1.0486360711792668,1.1276202906393749,0.07898421946010803,0.015934193999346147,0.06305002546076188
2005-12-28,0.0150796832035208,1.048562872909255,1.1340597852436474,0.08549691233439227,0.015811995942445208,0.06968491639194707
2005-12-29,0.0151560675028355,1.0488335138985088,1.1357679246185488,0.08693441072004005,0.015896191535881954,0.07103821918415809
2005-12-30,0.0153633148853374,1.0488733723759651,1.1361943138213075,0.08732094144534241,0.016114171894657702,0.07120676955068471
2006-01-03,0.0144101399593831,1.0486770571915658,1.1194672131147543,0.07079015592318849,0.015111583166324459,0.05567857275686403
2006-01-04,0.014284024329433,1.0483107649322068,1.1124024311717682,0.06409166623956142,0.01497409647109816,0.04911756976846326
2006-01-05,0.0142608203187936,1.048275413257735,1.1137512956622797,0.06547588240454472,0.014949267313077665,0.05052661509146705
2006-01-06,0.013771506086382,1.0484417343082335,1.0966665370103854,0.0482248027021519,0.014438621725242738,0.033786180976909164
2006-01-09,0.01372468315097,1.0484879986679816,1.095097469286517,0.046609470618535376,0.014390165569312703,0.03221930504922267
2006-01-10,0.0136624697643872,1.0487964838784147,1.0949220355279174,0.046125551649502716,0.014329150249984449,0.03179640139951827
2006-01-11,0.0136975403940745,1.0489851316171033,1.0932405075028202,0.04425537588571693,0.014368516213108827,0.029886859672608103
2006-01-12,0.0139143249133823,1.0489515894716912,1.1071256395502542,0.05817405007856302,0.014595453234317917,0.0435785968442451
2006-01-13,0.0139038964747509,1.0486215874552727,1.1111516685953047,0.062530081140032,0.01457992599316706,0.047950155146864945
2006-01-17,0.0142170408593695,1.0487219583202194,1.1161170133990164,0.06739505507879695,0.014909722931556556,0.052485332147240396
2006-01-18,0.0145027732661927,1.0484706223993512,1.1194822877622403,0.07101166536288916,0.01520573171292173,0.055805933649967436
2006-01-19,0.0143032462329133,1.0488895213047227,1.1099810122642095,0.06109149095948685,0.01500252509434401,0.04608896586514284
2006-01-20,0.0159167326359551,1.0488476420824344,1.1339854773757807,0.08513783529334629,0.016694227494878037,0.06844360779846825
2006-01-23,0.0156232368219255,1.0479491845510163,1.1259109215638181,0.07796173701280185,0.016372358287584238,0.06158937872521761
2006-01-24,0.014918382494639,1.0480391149009978,1.1271884817580475,0.07914936685704976,0.015635048385435998,0.06351431847161376
2006-01-25,0.0146605068971811,1.048381796454663,1.138730746117595,0.09034894966293217,0.015369808557802699,0.07497914110512946
2006-01-26,0.0143354128917347,1.0486908696264357,1.1178100688474915,0.0691191992210558,0.01503341661188728,0.05408578260916853
2006-01-27,0.0138075177985398,1.0487782502403626,1.1078584114916026,0.05908016125123994,0.014481024356915236,0.0445991368943247
2006-01-30,0.0138371951620346,1.0490561238807308,1.1053688141923435,0.05631269031161268,0.014515994322065217,0.04179669598954746
2006-01-31,0.0141827645832532,1.0490273744850367,1.1161871430915014,0.06715976860646466,0.01487810829370947,0.0522816603127552
2006-02-01,0.0139260457073939,1.0493578213256793,1.121469675467461,0.07211185414178156,0.014613404983192692,0.05749844915858887
2006-02-02,0.0146620727926813,1.0495466640280497,1.1377828837619213,0.08823621973387152,0.01538852958729509,0.07284769014657644
2006-02-03,0.0145836037380415,1.049816134887246,1.1458509687270082,0.0960348338397623,0.01531010250899792,0.08072473133076438
2006-02-06,0.0145424020651274,1.049847889159407,1.1438475281023226,0.09399963894291563,0.015267310111381402,0.07873232883153423
2006-02-07,0.0152672766800285,1.0499353407994731,1.1539871531264445,0.10405181232697136,0.016029653344125573,0.0880221589828458
2006-02-08,0.0146447188759834,1.049912266924486,1.1456721842531505,0.09575991732866451,0.015375669993555541,0.08038424733510897
2006-02-09,0.0147642173115536,1.05011151898857,1.1460143379385652,0.0959028189499953,0.015504074667712892,0.08039874428228241
2006-02-10,0.0144216764202206,1.0502892901691105,1.1350207973227886,0.08473150715367805,0.015146932290442092,0.06958457486323597
2006-02-13,0.014778684034833,1.0504108898669153,1.135018925296549,0.08460803542963369,0.015523690648090905,0.06908434478154278
2006-02-14,0.0142576393404285,1.0504736376742085,1.1322822669792165,0.08180862930500798,0.01497727426258683,0.06683135504242116
2006-02-15,0.0141882981265927,1.050526274143012,1.136953125,0.08642685085698809,0.014905179967359706,0.07152167088962838
2006-02-16,0.0134847272935993,1.0504807350072232,1.1298531076951712,0.07937237268794806,0.014165446238752155,0.0652069264491959
2006-02-17,0.0135728867865872,1.0503528886116469,1.130744849445325,0.08039196083367806,0.014256320843090718,0.06613563999058733
2006-02-21,0.0136470676558356,1.0506967559538698,1.1376818936423934,0.08698513768852356,0.014338929714269448,0.07264620797425411
2006-02-22,0.0132798933843341,1.0509866239850991,1.1276118421561574,0.07662521817105827,0.013956990314883348,0.06266822785617493
2006-02-23,0.0133850978472595,1.0509160682968386,1.1309142018496805,0.07999813355284191,0.014066614403410433,0.06593151914943148
2006-02-24,0.0132557537939553,1.0511533190997746,1.1254507805774645,0.0742974614776899,0.013933829597685543,0.060363631880004355
2006-02-27,0.0132955790716685,1.051143889141443,1.1199734182301488,0.06882952908870577,0.013975566693781204,0.05485396239492456
2006-02-28,0.0139478743541558,1.0512755675712129,1.09243671232021,0.041161144748997014,0.014663059528077102,0.026498085220919912
2006-03-01,0.0135364335575525,1.0509750721855784,1.0895108577801182,0.03853578559453985,0.014226454235284024,0.024309331359255826
2006-03-02,0.013633677366923,1.051106097768443,1.0884543183827977,0.03734822061435472,0.014330441415380375,0.023017779198974346
2006-03-03,0.0138744139606553,1.051230584073,1.0776395826697638,0.02640899859676371,0.014585208291530257,0.011823790305233454
2006-03-06,0.0143630104592022,1.0514518960557644,1.074992568022155,0.023540671966390647,0.015102014580396927,0.00843865738599372
2006-03-07,0.0147337267255603,1.0516309888503697,1.0936843590306298,0.04205337018026012,0.015494443605852098,0.02655892657440802
2006-03-08,0.014620868838901,1.0516951923820057,1.0887779924440932,0.03708280006208753,0.015376697466320059,0.021706102595767468
2006-03-09,0.0149902293066432,1.051656451299365,1.1019155341408393,0.0502590828414744,0.015764571356788125,0.034494511484686276
2006-03-10,0.0144800634227491,1.0517003531066833,1.0946253842912654,0.04292503118458213,0.015228687814712398,0.02769634336986973
2006-03-13,0.0141808832874377,1.051950155277298,1.095371963897736,0.043421808620437874,0.01491758237618933,0.028504226244248546
