,index.svix2,box_12m,SimpleReturn,ExcessReturns,LowerBound,ExcessReturns_LowerBound
2004-01-05,0.019702755,1.014883608118559,1.0770404737195531,0.06215686560099409,0.01999600308427598,0.04216086251671811
2004-01-06,0.018264903,1.014903717002292,1.07179130774061,0.05688759073831795,0.018537117945386313,0.038350472792931634
2004-01-07,0.016538383,1.015001617585388,1.072984312294783,0.0579826947093951,0.01678648549724668,0.04119620921214842
2004-01-08,0.01461453,1.0150117465771014,1.0661229527537617,0.05111120617666032,0.014833919620703446,0.03627728655595687
2004-01-12,0.016791443,1.0136293270300465,1.067726590645371,0.05409726361532452,0.017020299067953385,0.03707696454737114
2004-01-13,0.01772444,1.013596708909507,1.0778034971569568,0.06420678824744974,0.017965434051264023,0.04624135419618572
2004-01-14,0.017705736,1.013616661640614,1.0596743712748946,0.046057709634280686,0.017946829016210038,0.028110880618070648
2004-01-15,0.017105783,1.0135715108271548,1.0645834467490518,0.05101193592189701,0.01733793431919146,0.03367400160270555
2004-01-20,0.016773324,1.0146686207494406,1.058477598119096,0.04380897736965528,0.01701936552846349,0.026789611841191788
2004-01-21,0.016135718,1.0146683723534289,1.0420865476978884,0.02741817534445956,0.016372402719813925,0.011045772624645636
2004-01-22,0.016731617,1.01447113319535,1.0387196016112719,0.024248468415921876,0.016973742458180584,0.007274725957741292
2004-01-26,0.016610934,1.0143275029733592,1.0289254729057034,0.01459796993234419,0.016848927206275274,-0.002250957273931084
2004-01-27,0.017452102,1.0142510071186466,1.0441735341819727,0.0299225270633261,0.017700812029837348,0.012221715033488751
2004-01-28,0.018614209,1.0140620413074444,1.0589284414355389,0.04486640012809451,0.0188759627758634,0.025990437352231107
2004-01-29,0.020219775,1.015404911223882,1.0506128212710233,0.03520791004714119,0.02053125883884187,0.014676651208299318
2004-02-02,0.020018903,1.0150971236395316,1.0657105480500848,0.050613424410553165,0.020321130853718793,0.03029229355683437
2004-02-03,0.0209746,1.014914678291494,1.0685033013639211,0.05358862307242718,0.021287429411292767,0.03230119366113441
2004-02-04,0.021319078,1.0148698081802223,1.0746952238062553,0.05982541562603294,0.0216360886004392,0.038189327025593744
2004-02-05,0.021901986,1.0149819253074688,1.0845605844726711,0.06957865916520234,0.022230119918337225,0.047348539246865114
2004-02-09,0.020572739,1.0147277983396006,1.0732222595669083,0.058494461227307726,0.020875730151285236,0.03761873107602249
2004-02-10,0.020261283,1.0150033040123783,1.0589591233465707,0.04395581933419246,0.02056526918852983,0.023390550145662627
2004-02-11,0.01951377,1.014538584039179,1.051841963816353,0.03730337977717402,0.019797472585066207,0.01750590719210781
2004-02-12,0.019772995,1.0145620648208216,1.0644659687106806,0.04990390388985899,0.020060930634891783,0.02984297325496721
2004-02-17,0.019571452,1.0144396696384723,1.064631076337592,0.05019140669911959,0.019854057301225216,0.030337349397894373
2004-02-18,0.019891971,1.0143620781807083,1.0608467021585979,0.04648462397788955,0.020177661042670384,0.026306962935219166
2004-02-19,0.020335533,1.0145184537034688,1.0659352447244057,0.05141679102093688,0.020630773494395863,0.030786017526541018
2004-02-23,0.020847783,1.0141885566622229,1.0560508027797748,0.04186224611755196,0.02114358295037723,0.02071866316717473
2004-02-24,0.021221418,1.0138803598163248,1.0638134443897695,0.0499330845734447,0.021515978917652633,0.028417105655792065
2004-02-25,0.020380514,1.0137768676311407,1.0681272186166588,0.0543503509855181,0.02066129364363261,0.033689057341885494
2004-02-26,0.020759225,1.013777926537403,1.0767114458442495,0.06293351930684654,0.021045244077023417,0.04188827522982312
2004-03-01,0.019793427,1.0138037510749411,1.059536615639222,0.04573286456428094,0.020066650539228018,0.02566621402505292
2004-03-02,0.019730155,1.0139824517975924,1.0718897899969082,0.057907338199315816,0.020006030941246526,0.03790130725806929
2004-03-03,0.019819393,1.0142896059430666,1.0698742560097794,0.05558465006671276,0.020102604316000774,0.03548204575071198
2004-03-04,0.019295408,1.014349717466436,1.0666418267951243,0.05229210932868833,0.019572291653199608,0.03271981767548872
2004-03-05,0.019674858,1.013158377062223,1.0750519554128095,0.06189357835058651,0.019933747200209694,0.04195983115037681
2004-03-08,0.020650672,1.0132592917583383,1.0868944003238596,0.07363510856552136,0.020924485285053744,0.05271062328046761
2004-03-09,0.02136696,1.0130506669357682,1.0880502014885602,0.07499953455279207,0.02164581307838988,0.05335372147440219
2004-03-10,0.022531583,1.0131194316276,1.0929644729886558,0.07984504136105586,0.022827184562630096,0.05701785679842576
2004-03-11,0.024061715,1.0132919342573898,1.1116388376582922,0.09834690340090235,0.02438154173390005,0.0739653616670023
2004-03-12,0.022247736,1.0133227538006306,1.0899160482996428,0.0765932944990122,0.022544137109349428,0.054049157389662775
2004-03-15,0.024605158,1.013252241236722,1.112014883398953,0.09876264216223096,0.024931231489483657,0.0738314106727473
2004-03-16,0.024755457,1.0133670491150168,1.0974659348629097,0.08409888574789282,0.02508636440958369,0.05901252133830913
2004-03-17,0.023178891,1.0131062509198792,1.075964744972028,0.06285849405214883,0.023482679361490528,0.0393758146906583
2004-03-18,0.023698913,1.0130679061370078,1.0792721124430578,0.06620420630604995,0.024008608170633113,0.04219559813541684
2004-03-19,0.024771642,1.0142008213965825,1.0909560596368648,0.0767552382402823,0.025123419663742083,0.051631818576540214
2004-03-22,0.02740933,1.0138422344209872,1.0998130608175474,0.08597082639656017,0.027788736371182197,0.058182090025377976
2004-03-23,0.027235521,1.0138555321491123,1.090074687864626,0.07621915571551363,0.027612883636813322,0.04860627207870031
2004-03-24,0.027447305,1.0138861237002554,1.0934609250398724,0.07957480133961692,0.027828441672468642,0.05174635966714827
2004-03-25,0.025683244,1.013831884946823,1.0748364625448459,0.0610045775980228,0.026038491676069184,0.03496608592195362
2004-03-29,0.023521613,1.0143289866598868,1.0645265237878097,0.05019753712792285,0.02385865387889602,0.026338883249026834
2004-03-30,0.023162006,1.0143730855695097,1.052384902781226,0.038011817211716314,0.023494915494199495,0.014516901717516819
2004-03-31,0.023345597,1.0143966149962567,1.067661564934986,0.05326494993872943,0.023681694571866765,0.029583255366862668
2004-04-01,0.022993881,1.014324956350065,1.0613141589720099,0.04698920262194495,0.023323267341643587,0.02366593528030136
2004-04-02,0.022030722,1.0159458761055373,1.045446396557906,0.029500520452368617,0.022382021163527534,0.007118499288841083
2004-04-05,0.021254037,1.0161446765572748,1.0404390834044976,0.024294406847222838,0.021597176552901352,0.0026972302943214857
2004-04-06,0.021814376,1.0162049084435905,1.046987042768962,0.03078213432537158,0.02216787596583406,0.008614258359537521
2004-04-07,0.022585979,1.0158882836579992,1.0565443084909159,0.04065602483291664,0.022944831441045612,0.017711193391871025
2004-04-08,0.023009211,1.0158978763796545,1.0640520606336359,0.048154184253981436,0.023375008592071388,0.024779175661910048
2004-04-12,0.02278487,1.0161043334931275,1.0497552143512288,0.033650880858101306,0.023151805145077555,0.010499075713023751
2004-04-13,0.024323476,1.0165119341367133,1.0703144342659074,0.053802500129194186,0.024725103633687927,0.02907739649550626
2004-04-14,0.023353578,1.0173087588742222,1.0590023999951637,0.04169364112094143,0.02375779945045234,0.017935841670489085
2004-04-15,0.023088909,1.0174275819049035,1.0477902304927045,0.030362648587801022,0.023491292852692365,0.006871355735108657
2004-04-16,0.022781701,1.0163298372919043,1.025029754391027,0.008699917099122656,0.023153722470562816,-0.01445380537144016
2004-04-19,0.022859841,1.0165779914476887,1.0269486426602776,0.010370651212588955,0.023238811248593522,-0.012868160036004567
2004-04-20,0.024147913,1.0168190623942908,1.0493690110949137,0.03254994870062289,0.024554058255438906,0.007995890445183982
2004-04-21,0.023475115,1.0175287060878166,1.029988291037487,0.012459584949670255,0.023886603391212697,-0.011427018441542442
2004-04-22,0.022461752,1.017349448558377,1.0356777516555697,0.0183283030971928,0.022851451010855024,-0.004523147913662224
2004-04-23,0.021995776,1.0179148872068868,1.0281235427054563,0.010208655498569419,0.02238982784606795,-0.01218117234749853
2004-04-26,0.022417794,1.0181969889925901,1.0416589097940774,0.023461920801487235,0.022825730350656156,0.0006361904508310791
2004-04-27,0.022143264,1.018115566151109,1.0300243262351856,0.011908760084076597,0.022544401763793468,-0.01063564167971687
2004-04-28,0.023634213,1.0182439614867949,1.0486028429109464,0.03035888142415155,0.024065394671742707,0.0062934867524088445
2004-04-29,0.024581331,1.0186691109008241,1.0446529103637343,0.025983799462910184,0.025040242594528868,0.0009435568683813164
2004-04-30,0.024838759,1.018505725384125,1.0633914226443666,0.04488569726024161,0.02529841825293646,0.01958727900730515
2004-05-03,0.023780822,1.0187548559375375,1.0585375672477524,0.039782711310214935,0.024226827890686222,0.015555883419528713
2004-05-04,0.023706242,1.0187286378041056,1.0556773211567732,0.036948683352667544,0.024150227620114473,0.01279845573255307
2004-05-05,0.022894885,1.0187360339022733,1.0670069577370644,0.048270923834791146,0.02332384434154865,0.024947079493242496
2004-05-06,0.023672229,1.0192770667703748,1.0713992965285213,0.05212222975814651,0.024128560139036602,0.027993669619109908
2004-05-07,0.02482735,1.021274727571313,1.0851821299874094,0.06390740241609638,0.02535554510756764,0.03855185730852874
2004-05-10,0.025670125,1.0212187904833754,1.1037307726058994,0.08251198212252397,0.026214814004057056,0.05629716811846692
2004-05-11,0.024327454,1.02113484610773,1.0834110725524584,0.0622762264447283,0.024841610996482882,0.03743461544824542
2004-05-12,0.0243505,1.021115023198034,1.0863420538124942,0.06522703061446022,0.024864661372383724,0.0403623692420765
2004-05-13,0.024662481,1.0215009490973739,1.0762957672121984,0.05479481811482456,0.02519274774859595,0.02960207036622861
2004-05-14,0.024469893,1.0210976717952438,1.0721077359053397,0.0510100641100959,0.024986150771378734,0.026023913338717165
2004-05-17,0.025632836,1.0207775693363852,1.0945278006318182,0.07375023129543301,0.02616542402727819,0.047584807268154825
2004-05-18,0.024893227,1.0211721392009807,1.094788976633357,0.07361683743237624,0.02542026986720561,0.04819656756517063
2004-05-19,0.025097156,1.0216317656009832,1.1086232015456858,0.0869914359447026,0.02564005179584331,0.061351384148859295
2004-05-20,0.024914051,1.0214657375957703,1.1132582528155195,0.09179251521974918,0.025448849481213637,0.06634366573853555
2004-05-21,0.02468157,1.0208259108548263,1.1071279622033128,0.08630205134848645,0.025195586176577155,0.0611064651719093
2004-05-24,0.023986636,1.0213105787610075,1.1095188973539976,0.08820831859299005,0.024497805095689617,0.06371051349730043
2004-05-25,0.022361555,1.0212837692584658,1.0921388994214563,0.0708551301629905,0.022837493176880493,0.04801763698611
2004-05-26,0.022165335,1.0213114597534831,1.0864689651804462,0.06515750542696308,0.02263771064477497,0.042519794782188106
2004-05-27,0.021688131,1.0207899333235821,1.087251540072224,0.06646160674864188,0.022139025797403115,0.04432258095123876
2004-05-28,0.021810879,1.0202919022729067,1.0889846975953363,0.06869279532242967,0.02225346322515419,0.04643933209727548
2004-06-01,0.022081299,1.02121637722003,1.08187209041194,0.0606557131919101,0.02254978416909227,0.03810592902281783
2004-06-02,0.021902779,1.021703141757443,1.0879806006071382,0.06627745884969527,0.022378138117518945,0.043899320732176325
2004-06-03,0.023138514,1.022202427137903,1.0979389922201983,0.0757365650822952,0.02365224517116435,0.052084319911130855
2004-06-04,0.023329071,1.0222914530130647,1.084699436993582,0.06240798398051739,0.02384910989003495,0.03855887409048244
2004-06-07,0.022065976,1.0228720029706606,1.0689897881275052,0.046117785156844615,0.022570669068622526,0.02354711608822209
2004-06-08,0.02102848,1.022584210804185,1.067102982950316,0.04451877214613109,0.021503391625211584,0.023015380520919507
2004-06-09,0.021501262,1.0226941353114436,1.075100097392057,0.05240596208061343,0.0219892145491948,0.030416747531418632
2004-06-10,0.020896248,1.0234217368924794,1.0758283912125002,0.052406654320020785,0.021385674422695997,0.031020979897324788
2004-06-14,0.021621336,1.0238293366403644,1.0864471299093654,0.06261779326900108,0.02213655809415843,0.040481235174842645
2004-06-15,0.020976122,1.0242913323262288,1.0827727458376377,0.0584814135114089,0.02148565995041752,0.03699575356099138
2004-06-16,0.020131705,1.024390735894949,1.083701708822418,0.05931097292746901,0.020622732099770023,0.038688240827698984
2004-06-17,0.020421444,1.0244904320154713,1.089086016984781,0.06459558496930962,0.020921573985939756,0.04367401098336986
2004-06-18,0.019771394,1.0245901639067947,1.091626282654143,0.06703611874734827,0.02025757581912582,0.04677854292822245
2004-06-21,0.019932067,1.0245617244641063,1.0954007915979933,0.07083906713388699,0.020421632937654106,0.05041743419623289
2004-06-22,0.019924897,1.0239420713459098,1.0891852207006083,0.06524314935469855,0.020401940305533904,0.044841209049164645
2004-06-23,0.018914385,1.0246598030309726,1.0802555340959739,0.055595731065001264,0.01938081000855198,0.03621492105644929
2004-06-24,0.019489618,1.0239234971763358,1.0717610111616322,0.047837513985296454,0.019955877821190862,0.02788163616410559
2004-06-25,0.020048769,1.0239351012081732,1.0694097415709467,0.04547464036277349,0.020528638315114287,0.0249460020476592
2004-06-28,0.020756499,1.0247295751912633,1.069464682989428,0.04473510779816481,0.021269798402727882,0.023465309395436926
2004-06-29,0.019930726,1.0251014648280814,1.0766999234376495,0.05159845860956813,0.020431016417687128,0.031167442191881004
2004-06-30,0.01944555,1.0248999842354458,1.0708231327769935,0.045923148541547665,0.01992974388844957,0.025993404653098094
2004-07-01,0.02009008,1.0242353066811956,1.0743050080347631,0.050069701353567586,0.020576969250049752,0.029492732103517834
2004-07-02,0.020625082,1.022467852172304,1.0806119553470626,0.05814410317475849,0.02108848329341765,0.03705561988134084
2004-07-06,0.02141138,1.022845278642352,1.099121034306445,0.07627575566409295,0.021900528942217286,0.05437522672187566
2004-07-07,0.021845135,1.0228898533595359,1.0878847882601619,0.06499493490062602,0.022345166936769266,0.042649767963856756
2004-07-08,0.022476895,1.0228493578255227,1.0996215276076624,0.07677216978213974,0.022990477616661703,0.05378169216547804
